white_pop,black_pop,native_pop,asian_pop,hispanic_pop,total_population,income,vacant_units,total_units,median_age,bachelors_count,state,county,tract,city,tract_fips,pct_white,pct_black,pct_hispanic,pct_asian,dominant_race,vacancy_rate,income_bucket,centroid_lon,centroid_lat,geometry_wkt
446,123,6,911,64,1630,49309,34,719,38.7,246,17,031,340400,Chicago,17031340400,27.361963190184046,7.546012269938649,3.92638036809816,55.88957055214724,asian,0.04728789986091794,lower_middle,-87.6320356328775,41.84188578901302,"POLYGON ((-87.634285 41.845405, -87.634283 41.845449, -87.634283 41.845502, -87.634039 41.845503, -87.633635 41.845505, -87.633309 41.845509, -87.633067 41.845513, -87.632832 41.845516, -87.632461 41.845521, -87.632368 41.845523, -87.63213 41.845526, -87.631896 41.845529, -87.63183 41.845529, -87.6318 41.84553, -87.631608 41.845532, -87.631577 41.845532, -87.63149 41.845533, -87.631084 41.845536, -87.630927 41.845539, -87.63066 41.845544, -87.630348 41.845549, -87.629991 41.845545, -87.629949 41.845544, -87.62995 41.84529, -87.629954 41.844528, -87.629956 41.844275, -87.629937 41.843801, -87.629881 41.842381, -87.629863 41.841908, -87.629848 41.841427, -87.629804 41.839984, -87.62979 41.839504, -87.629788 41.839259, -87.629785 41.838524, -87.629784 41.83828, -87.630026 41.8383, -87.63012 41.838308, -87.63019 41.838313, -87.630337 41.838308, -87.630385 41.838306, -87.630432 41.838304, -87.630668 41.838296, -87.630704 41.838294, -87.630812 41.83829, -87.630849 41.838289, -87.630874 41.838289, -87.630938 41.838287, -87.631014 41.838286, -87.631206 41.838281, -87.631296 41.83828, -87.631372 41.838278, -87.631567 41.838276, -87.631601 41.838275, -87.631678 41.838274, -87.63192 41.83827, -87.631989 41.83827, -87.632196 41.838228, -87.632273 41.838227, -87.632642 41.838222, -87.632885 41.83822, -87.633128 41.838217, -87.633495 41.838213, -87.63386 41.838208, -87.634104 41.838205, -87.634111 41.838501, -87.634114 41.83862, -87.634134 41.839391, -87.634142 41.839688, -87.634149 41.839977, -87.634152 41.840073, -87.634165 41.840734, -87.634168 41.840848, -87.634176 41.841138, -87.634185 41.841427, -87.634188 41.841524, -87.634205 41.842189, -87.634207 41.842296, -87.634214 41.842586, -87.634221 41.842877, -87.634244 41.84375, -87.634252 41.844042, -87.634261 41.844266, -87.634261 41.844285, -87.634262 41.844443, -87.634272 41.844894, -87.634275 41.845016, -87.634277 41.845087, -87.634279 41.845146, -87.634281 41.845233, -87.634284 41.845346, -87.634285 41.845405))"
1237,271,12,2206,244,3963,62599,45,1638,43.8,734,17,031,600400,Chicago,17031600400,31.213726974514255,6.838253848094878,6.156951804188746,55.664900328034314,asian,0.027472527472527472,middle,-87.64393217402709,41.84171835840582,"POLYGON ((-87.646449 41.845327, -87.646206 41.84533, -87.645843 41.845337, -87.645479 41.84534, -87.645434 41.845341, -87.645237 41.845343, -87.644925 41.845346, -87.644744 41.845348, -87.644203 41.845356, -87.644023 41.845359, -87.643861 41.845361, -87.643424 41.845368, -87.643378 41.845368, -87.643217 41.845371, -87.643136 41.845371, -87.642894 41.845375, -87.642814 41.845377, -87.642567 41.845379, -87.642207 41.845384, -87.641826 41.845389, -87.64158 41.845393, -87.641576 41.84521, -87.641572 41.844932, -87.641565 41.844663, -87.641561 41.844481, -87.641557 41.844299, -87.641545 41.843752, -87.641541 41.843571, -87.641536 41.843388, -87.641529 41.843115, -87.641523 41.842841, -87.641519 41.842659, -87.641514 41.842477, -87.641507 41.842205, -87.6415 41.841931, -87.641497 41.84175, -87.641489 41.841386, -87.641465 41.840294, -87.641458 41.83993, -87.641449 41.839565, -87.641427 41.83852, -87.641425 41.838471, -87.641416 41.838107, -87.64166 41.838103, -87.642039 41.838097, -87.642395 41.838092, -87.64264 41.838089, -87.642881 41.838086, -87.643251 41.838083, -87.643606 41.838078, -87.643848 41.838076, -87.644091 41.838072, -87.644822 41.838062, -87.645066 41.83806, -87.645308 41.838057, -87.645656 41.838053, -87.646278 41.838046, -87.646319 41.839729, -87.646322 41.839864, -87.646323 41.839894, -87.646327 41.840088, -87.646331 41.840222, -87.646359 41.841298, -87.646363 41.841455, -87.646369 41.841657, -87.646377 41.842027, -87.646403 41.843138, -87.646412 41.843509, -87.646416 41.843709, -87.646428 41.844274, -87.646428 41.844312, -87.646431 41.844513, -87.646434 41.844675, -87.646441 41.844931, -87.646445 41.845164, -87.646449 41.845327))"
754,1901,0,55,53,3135,118227,304,1468,42.5,435,17,031,720700,Chicago,17031720700,24.05103668261563,60.63795853269538,1.690590111642743,1.7543859649122806,black,0.20708446866485014,high,-87.66513879019321,41.703107099765624,"POLYGON ((-87.673033 41.706521, -87.672842 41.706524, -87.672271 41.706534, -87.672081 41.706538, -87.671804 41.706544, -87.671031 41.706561, -87.670973 41.706561, -87.670697 41.706563, -87.670379 41.706566, -87.669839 41.706573, -87.669427 41.70658, -87.66911 41.706586, -87.669061 41.706586, -87.668914 41.706589, -87.668866 41.70659, -87.668813 41.70659, -87.668657 41.706592, -87.668605 41.706593, -87.668305 41.706597, -87.668281 41.706598, -87.667823 41.706605, -87.667405 41.70661, -87.667105 41.706615, -87.666315 41.706632, -87.6661 41.706634, -87.666027 41.706635, -87.665493 41.706643, -87.664954 41.706656, -87.664747 41.706658, -87.664043 41.706664, -87.663088 41.706682, -87.663002 41.706684, -87.662231 41.7067, -87.662084 41.706701, -87.661828 41.706703, -87.661063 41.706713, -87.660954 41.706714, -87.660809 41.706716, -87.660712 41.706717, -87.660425 41.70672, -87.660329 41.706722, -87.659991 41.706726, -87.659767 41.706729, -87.659046 41.70674, -87.658978 41.706741, -87.658641 41.706748, -87.657688 41.70676, -87.657521 41.706762, -87.657492 41.706762, -87.656904 41.70677, -87.656709 41.706773, -87.656146 41.706784, -87.656019 41.706786, -87.656075 41.706638, -87.656449 41.705644, -87.656553 41.705378, -87.656707 41.704955, -87.657062 41.703994, -87.657236 41.703536, -87.657265 41.703461, -87.657355 41.703208, -87.657385 41.703127, -87.657449 41.702943, -87.657515 41.702756, -87.657649 41.702394, -87.657718 41.702212, -87.657923 41.701658, -87.658129 41.701106, -87.658537 41.699997, -87.658742 41.699444, -87.659082 41.699439, -87.659594 41.699433, -87.660104 41.699427, -87.660445 41.699423, -87.660788 41.699418, -87.661283 41.699413, -87.661817 41.699403, -87.662161 41.699398, -87.66262 41.699389, -87.663282 41.699377, -87.663997 41.699362, -87.664456 41.699353, -87.665709 41.699333, -87.666649 41.699318, -87.666891 41.699306, -87.66749 41.699292, -87.668948 41.69926, -87.668993 41.699263, -87.669098 41.699261, -87.669415 41.699254, -87.669521 41.699253, -87.669567 41.699252, -87.669707 41.69925, -87.669755 41.699249, -87.669803 41.699248, -87.66995 41.699244, -87.669999 41.699244, -87.670239 41.699238, -87.670958 41.699223, -87.671199 41.699218, -87.671518 41.699211, -87.672477 41.699192, -87.672797 41.699187, -87.672808 41.699554, -87.672843 41.700656, -87.672855 41.701024, -87.672861 41.701202, -87.672879 41.701739, -87.672886 41.701918, -87.672891 41.702105, -87.672909 41.702668, -87.67291 41.702692, -87.672915 41.702856, -87.672927 41.703222, -87.672963 41.70432, -87.672975 41.704687, -87.672986 41.705053, -87.673021 41.706154, -87.673033 41.706521))"
10,1110,0,0,75,1266,28173,312,835,31.4,54,17,031,821500,Chicago,17031821500,0.7898894154818324,87.67772511848341,5.924170616113744,0.0,black,0.37365269461077844,low,-87.63659435843357,41.651376782836735,"POLYGON ((-87.66958 41.648259, -87.669446 41.648527, -87.669402 41.64859, -87.669373 41.648626, -87.669257 41.648776, -87.669112 41.648919, -87.669049 41.648973, -87.668945 41.649047, -87.668728 41.649188, -87.668571 41.649272, -87.668305 41.649388, -87.668238 41.649418, -87.667892 41.649548, -87.667808 41.649579, -87.667674 41.649621, -87.667536 41.649654, -87.667447 41.649681, -87.666985 41.649788, -87.666595 41.649843, -87.666418 41.649868, -87.665939 41.649914, -87.665585 41.649967, -87.664791 41.650123, -87.664564 41.650185, -87.664343 41.650256, -87.66389 41.650381, -87.663535 41.650494, -87.663405 41.650541, -87.663113 41.650668, -87.662753 41.650854, -87.662519 41.650976, -87.661945 41.65124, -87.661545 41.651415, -87.661428 41.651465, -87.661404 41.651476, -87.661334 41.651504, -87.661268 41.651532, -87.661151 41.651581, -87.660978 41.651645, -87.660813 41.651719, -87.660699 41.651759, -87.660484 41.651837, -87.659944 41.65203, -87.659898 41.652043, -87.659528 41.652124, -87.659386 41.652145, -87.659193 41.652152, -87.659097 41.652163, -87.658065 41.652352, -87.657969 41.652364, -87.65749 41.652405, -87.657347 41.652421, -87.657063 41.652466, -87.656738 41.652533, -87.656462 41.652598, -87.655964 41.652737, -87.655519 41.652876, -87.654958 41.653084, -87.654697 41.653177, -87.654442 41.65328, -87.65428 41.653357, -87.654166 41.653424, -87.654095 41.653472, -87.653512 41.6539, -87.653223 41.65414, -87.653195 41.654168, -87.652963 41.654397, -87.652841 41.654508, -87.652334 41.654939, -87.652028 41.655167, -87.651881 41.65526, -87.651767 41.655326, -87.651559 41.655433, -87.651449 41.655469, -87.651123 41.655579, -87.651014 41.655616, -87.650924 41.655646, -87.650879 41.655662, -87.650744 41.655708, -87.650654 41.655738, -87.650564 41.655769, -87.650425 41.655815, -87.65001 41.655957, -87.649872 41.656005, -87.649266 41.65621, -87.648529 41.65646, -87.647452 41.656828, -87.647002 41.65698, -87.646847 41.657034, -87.645722 41.657114, -87.642348 41.657353, -87.641703 41.657399, -87.641265 41.657431, -87.641224 41.657434, -87.640973 41.657434, -87.640891 41.657434, -87.640722 41.657434, -87.640311 41.657434, -87.638692 41.657434, -87.637575 41.657434, -87.636663 41.657434, -87.636356 41.657434, -87.635437 41.657434, -87.635131 41.657434, -87.634423 41.657448, -87.632299 41.65749, -87.631591 41.657504, -87.631526 41.657498, -87.631466 41.657489, -87.631284 41.657465, -87.631093 41.657483, -87.630969 41.657496, -87.629788 41.658212, -87.628009 41.659293, -87.626239 41.660349, -87.625109 41.661025, -87.625056 41.661061, -87.624709 41.661293, -87.624446 41.661331, -87.622421 41.661633, -87.621746 41.661734, -87.620972 41.661489, -87.619846 41.661134, -87.619542 41.65992, -87.619457 41.65958, -87.619402 41.659357, -87.619346 41.659134, -87.619251 41.659123, -87.618969 41.65909, -87.618876 41.659079, -87.618805 41.659086, -87.618594 41.659109, -87.618524 41.659117, -87.618495 41.659106, -87.618483 41.659104, -87.61842 41.659096, -87.618356 41.659096, -87.618314 41.659097, -87.618615 41.65773, -87.618701 41.657341, -87.618917 41.6564, -87.619067 41.655748, -87.619374 41.654674, -87.619687 41.653824, -87.619736 41.653691, -87.619758 41.653633, -87.620303 41.652412, -87.620338 41.652346, -87.620446 41.652149, -87.620482 41.652084, -87.6205 41.652051, -87.620556 41.651954, -87.620575 41.651922, -87.620585 41.651898, -87.620617 41.651828, -87.620628 41.651805, -87.620738 41.651592, -87.620807 41.65146, -87.620986 41.651116, -87.621069 41.650954, -87.621083 41.650929, -87.62118 41.650742, -87.62121 41.650677, -87.621303 41.650484, -87.621334 41.65042, -87.621292 41.650408, -87.621256 41.650414, -87.621124 41.650348, -87.620787 41.650255, -87.620543 41.650171, -87.620465 41.650145, -87.620238 41.650101, -87.619938 41.65008, -87.619374 41.650069, -87.619067 41.650042, -87.618569 41.650036, -87.618057 41.64996, -87.618012 41.649954, -87.617785 41.649949, -87.617529 41.649965, -87.617229 41.650019, -87.617228 41.649804, -87.617228 41.649159, -87.617228 41.648944, -87.617227 41.648739, -87.617226 41.648126, -87.617226 41.648006, -87.617231 41.647922, -87.617235 41.647864, -87.617235 41.647744, -87.617238 41.647486, -87.617238 41.647212, -87.617239 41.647194, -87.617236 41.647035, -87.617239 41.646909, -87.617232 41.646814, -87.617227 41.64672, -87.617232 41.646497, -87.617234 41.645745, -87.617233 41.644727, -87.617228 41.644606, -87.617227 41.644582, -87.617268 41.644581, -87.617306 41.644581, -87.617546 41.644581, -87.617627 41.644581, -87.617788 41.644581, -87.617824 41.644581, -87.618274 41.644581, -87.618436 41.644581, -87.618488 41.64458, -87.618645 41.644579, -87.618698 41.644579, -87.618889 41.644579, -87.619462 41.644579, -87.619653 41.644579, -87.619752 41.644577, -87.62005 41.644575, -87.62015 41.644575, -87.620293 41.644574, -87.620724 41.644574, -87.620868 41.644574, -87.621043 41.644574, -87.621571 41.644574, -87.621747 41.644574, -87.621813 41.644573, -87.622014 41.644573, -87.622081 41.644573, -87.622323 41.644573, -87.622801 41.644573, -87.623049 41.644571, -87.623291 41.644571, -87.623364 41.64457, -87.623584 41.644568, -87.623658 41.644568, -87.623824 41.644566, -87.623935 41.644565, -87.624107 41.644565, -87.624242 41.644565, -87.624269 41.644565, -87.624381 41.644565, -87.624484 41.644565, -87.624648 41.644564, -87.625449 41.644562, -87.625717 41.644562, -87.625956 41.644561, -87.626676 41.644559, -87.626916 41.644559, -87.627158 41.644558, -87.627885 41.644554, -87.628128 41.644554, -87.628371 41.644553, -87.629101 41.644553, -87.629345 41.644553, -87.62959 41.644552, -87.630326 41.644549, -87.630572 41.644549, -87.630812 41.644548, -87.631532 41.644547, -87.631773 41.644547, -87.632039 41.644546, -87.632839 41.644545, -87.633106 41.644545, -87.633706 41.644542, -87.635197 41.644538, -87.635507 41.644537, -87.636108 41.644537, -87.636576 41.644533, -87.636667 41.644533, -87.637201 41.644533, -87.63772 41.644529, -87.638347 41.644527, -87.638908 41.644527, -87.638996 41.644526, -87.639158 41.644525, -87.63991 41.644522, -87.640161 41.644522, -87.64027 41.644529, -87.64038 41.644522, -87.640805 41.644521, -87.640951 41.644519, -87.641392 41.644515, -87.641496 41.644515, -87.641539 41.644515, -87.641765 41.644513, -87.642443 41.64451, -87.64267 41.644509, -87.643393 41.644507, -87.643848 41.644506, -87.645565 41.644499, -87.646289 41.644497, -87.647369 41.644492, -87.650611 41.64448, -87.651197 41.644478, -87.651692 41.644478, -87.651842 41.644477, -87.652295 41.644475, -87.652446 41.644475, -87.65179 41.645012, -87.649822 41.646625, -87.649167 41.647163, -87.648914 41.647355, -87.648157 41.647933, -87.647905 41.648126, -87.647762 41.648235, -87.647336 41.648564, -87.647194 41.648675, -87.648074 41.648662, -87.650715 41.648626, -87.651283 41.648619, -87.659451 41.648439, -87.660357 41.648419, -87.661221 41.6484, -87.66131 41.648398, -87.661482 41.648394, -87.662237 41.648381, -87.665634 41.648324, -87.665753 41.648319, -87.66611 41.648305, -87.66623 41.648301, -87.666381 41.648299, -87.666834 41.648297, -87.666986 41.648297, -87.667506 41.648285, -87.669066 41.64825, -87.669356 41.648244, -87.669472 41.648242, -87.669587 41.648239, -87.66958 41.648259))"
118,1219,0,13,34,1384,32401,74,467,32.4,124,17,031,271200,Chicago,17031271200,8.526011560693641,88.07803468208093,2.4566473988439306,0.9393063583815029,black,0.15845824411134904,low,-87.70356215218685,41.87735974368983,"POLYGON ((-87.706123 41.880973, -87.705756 41.880978, -87.70563 41.880979, -87.705388 41.880982, -87.704524 41.880992, -87.704153 41.880995, -87.703661 41.881001, -87.703521 41.881002, -87.703105 41.881006, -87.702966 41.881008, -87.702782 41.881009, -87.702739 41.88101, -87.702512 41.881013, -87.702282 41.881016, -87.702233 41.881016, -87.702051 41.881019, -87.701882 41.88102, -87.701376 41.881024, -87.701208 41.881026, -87.701203 41.880889, -87.701201 41.880822, -87.701194 41.880618, -87.701188 41.880481, -87.701182 41.880344, -87.701179 41.880219, -87.70117 41.879844, -87.701168 41.879719, -87.701165 41.879616, -87.701156 41.879307, -87.701154 41.879205, -87.70115 41.87902, -87.701149 41.878973, -87.701144 41.878741, -87.701138 41.878512, -87.701136 41.878468, -87.701131 41.878284, -87.701125 41.878102, -87.701124 41.878062, -87.701118 41.877839, -87.701113 41.877608, -87.701111 41.877558, -87.701108 41.877377, -87.701101 41.877141, -87.701099 41.877087, -87.701094 41.876905, -87.701086 41.876644, -87.701079 41.876382, -87.701078 41.876218, -87.701078 41.876206, -87.701089 41.876095, -87.70108 41.875929, -87.701073 41.875808, -87.70106 41.875556, -87.701054 41.875447, -87.701048 41.875327, -87.701039 41.875178, -87.701038 41.875146, -87.701037 41.875131, -87.701036 41.87505, -87.701035 41.874953, -87.701033 41.874725, -87.70103 41.874543, -87.701027 41.874347, -87.701024 41.874226, -87.701021 41.874057, -87.701016 41.873866, -87.701013 41.873747, -87.701503 41.873741, -87.702367 41.873731, -87.702975 41.873726, -87.703021 41.873726, -87.703466 41.873715, -87.703752 41.873708, -87.703956 41.873706, -87.705426 41.873692, -87.705917 41.873688, -87.70592 41.873875, -87.705925 41.874144, -87.705926 41.87423, -87.705926 41.874256, -87.70593 41.874352, -87.705934 41.874437, -87.705935 41.874449, -87.705936 41.874471, -87.705942 41.874625, -87.705943 41.874681, -87.705945 41.874735, -87.705949 41.87485, -87.705951 41.874907, -87.705954 41.874982, -87.705955 41.875031, -87.705957 41.875057, -87.705964 41.875294, -87.705966 41.875406, -87.70597 41.875531, -87.705966 41.875599, -87.705964 41.875654, -87.705968 41.875806, -87.705971 41.875876, -87.70598 41.876165, -87.705997 41.876648, -87.706007 41.877035, -87.706015 41.877326, -87.706023 41.877534, -87.706029 41.877686, -87.706031 41.877894, -87.706038 41.878132, -87.706038 41.878161, -87.706045 41.87837, -87.706052 41.878625, -87.706055 41.878733, -87.706065 41.879097, -87.706072 41.879373, -87.706072 41.879393, -87.70608 41.879649, -87.706087 41.879913, -87.70609 41.879983, -87.7061 41.880317, -87.706112 41.880645, -87.706114 41.880708, -87.706123 41.880973))"
439,5401,255,5,379,6308,29596,215,2799,37.4,327,17,031,252000,Chicago,17031252000,6.9594166138237155,85.62143310082435,6.008243500317058,0.07926442612555486,black,0.07681314755269739,low,-87.76987979346161,41.88367591605043,"POLYGON ((-87.774881 41.887072, -87.773454 41.887096, -87.77202 41.88711, -87.770002 41.887136, -87.769191 41.887147, -87.768386 41.887158, -87.767661 41.887174, -87.766762 41.887183, -87.765106 41.887201, -87.765105 41.887153, -87.7651 41.886988, -87.765099 41.886963, -87.765095 41.886775, -87.765076 41.886247, -87.765068 41.88603, -87.765057 41.885719, -87.765046 41.885422, -87.765013 41.884531, -87.765002 41.884235, -87.764986 41.883836, -87.764941 41.882642, -87.764939 41.882567, -87.764926 41.882244, -87.764912 41.881844, -87.76491 41.881774, -87.764893 41.881303, -87.764884 41.881058, -87.764876 41.880812, -87.76487 41.880645, -87.764866 41.880494, -87.764864 41.880246, -87.765037 41.880288, -87.7665 41.880281, -87.766824 41.880275, -87.767799 41.880258, -87.768124 41.880254, -87.768451 41.880246, -87.769432 41.880225, -87.769761 41.880218, -87.770088 41.880209, -87.771073 41.880185, -87.771401 41.880178, -87.771478 41.880176, -87.771711 41.880175, -87.771789 41.880174, -87.772037 41.88017, -87.772777 41.880161, -87.773026 41.880158, -87.773065 41.880158, -87.773186 41.88016, -87.773227 41.880161, -87.773512 41.880158, -87.77437 41.880152, -87.774552 41.880151, -87.774658 41.880151, -87.774664 41.880337, -87.774671 41.880587, -87.774672 41.880618, -87.774689 41.881065, -87.774705 41.881541, -87.774712 41.881822, -87.774721 41.882103, -87.77473 41.882377, -87.774733 41.882508, -87.774738 41.882651, -87.774758 41.883323, -87.77477 41.883726, -87.774778 41.883994, -87.77478 41.884063, -87.774782 41.884132, -87.77479 41.884375, -87.774814 41.885104, -87.774823 41.885348, -87.774824 41.885393, -87.774829 41.885529, -87.774831 41.885575, -87.774881 41.887072))"
676,1505,0,249,778,2962,33210,118,1193,41.3,296,17,031,831400,Chicago,17031831400,22.822417285617828,50.81026333558406,26.2660364618501,8.406482106684672,black,0.0989103101424979,low,-87.75608822030351,41.86911847824178,"POLYGON ((-87.774301 41.870924, -87.774127 41.870911, -87.774 41.8709, -87.77333 41.870866, -87.771867 41.870792, -87.771016 41.87075, -87.770939 41.870745, -87.770143 41.870703, -87.769335 41.870654, -87.769049 41.870649, -87.769019 41.870647, -87.768635 41.870634, -87.768211 41.870642, -87.767811 41.870674, -87.767405 41.870701, -87.767162 41.870723, -87.766782 41.870758, -87.766202 41.870823, -87.765657 41.870887, -87.764964 41.87097, -87.76454 41.87102, -87.764549 41.871072, -87.764559 41.871123, -87.764564 41.87115, -87.76457 41.871181, -87.764579 41.871231, -87.76459 41.871284, -87.764609 41.871386, -87.76463 41.871501, -87.764642 41.871612, -87.764646 41.871696, -87.764651 41.871801, -87.76466 41.872008, -87.764661 41.87203, -87.764652 41.872321, -87.764637 41.87241, -87.764585 41.872528, -87.764581 41.872619, -87.76458 41.872669, -87.764587 41.872827, -87.764247 41.872832, -87.763979 41.872835, -87.763906 41.872837, -87.763226 41.872845, -87.762545 41.872853, -87.762157 41.872857, -87.762048 41.872859, -87.76155 41.872865, -87.761003 41.87287, -87.760932 41.872871, -87.760722 41.872874, -87.759913 41.872886, -87.758886 41.872897, -87.758242 41.872906, -87.757788 41.872913, -87.757415 41.872916, -87.756893 41.872922, -87.756686 41.872925, -87.755958 41.872935, -87.755766 41.872937, -87.755574 41.872939, -87.755327 41.87294, -87.75519 41.872942, -87.754806 41.872946, -87.7545 41.87295, -87.753586 41.872963, -87.753281 41.872968, -87.752775 41.872974, -87.752152 41.872982, -87.751259 41.872992, -87.750754 41.872999, -87.750432 41.873002, -87.749475 41.873014, -87.749145 41.873027, -87.748315 41.87306, -87.747997 41.873073, -87.747034 41.873092, -87.745882 41.873107, -87.745827 41.873109, -87.745611 41.873117, -87.745304 41.873129, -87.744998 41.873141, -87.74471 41.873153, -87.744511 41.873161, -87.744423 41.873165, -87.744058 41.873179, -87.743506 41.87319, -87.743051 41.873195, -87.742565 41.873202, -87.742076 41.873211, -87.740611 41.87324, -87.740203 41.873249, -87.740123 41.873251, -87.740116 41.87307, -87.740098 41.872528, -87.740092 41.872348, -87.740089 41.872258, -87.74008 41.871988, -87.740078 41.871899, -87.740076 41.871818, -87.740075 41.871809, -87.740075 41.871736, -87.740074 41.871661, -87.740072 41.871587, -87.74007 41.871542, -87.74007 41.871519, -87.740069 41.871453, -87.740066 41.871266, -87.74006 41.870705, -87.740058 41.870518, -87.740048 41.870338, -87.74002 41.869798, -87.740011 41.869618, -87.740005 41.869482, -87.739989 41.869074, -87.739984 41.868939, -87.739978 41.868817, -87.739962 41.868454, -87.739957 41.868333, -87.739952 41.867858, -87.739937 41.866434, -87.739932 41.86596, -87.739986 41.865959, -87.740069 41.865958, -87.74009 41.865958, -87.740167 41.865957, -87.740406 41.865953, -87.741831 41.865933, -87.742306 41.865927, -87.742642 41.865922, -87.742795 41.86592, -87.744264 41.865902, -87.744754 41.865897, -87.744998 41.865893, -87.745733 41.865882, -87.745978 41.865879, -87.746221 41.865875, -87.746952 41.865865, -87.747196 41.865862, -87.74744 41.865858, -87.748172 41.865847, -87.748417 41.865844, -87.748661 41.86584, -87.749395 41.865828, -87.74964 41.865825, -87.749884 41.865821, -87.750618 41.86581, -87.750863 41.865807, -87.751106 41.865802, -87.751838 41.86579, -87.752082 41.865787, -87.752326 41.865783, -87.753061 41.865772, -87.753306 41.865769, -87.753551 41.865765, -87.753814 41.865762, -87.754287 41.865755, -87.754323 41.865755, -87.754428 41.865754, -87.754533 41.865752, -87.754636 41.865751, -87.754739 41.865749, -87.755508 41.865736, -87.755522 41.865736, -87.756305 41.865724, -87.757857 41.865701, -87.758433 41.865692, -87.759409 41.865678, -87.759917 41.86567, -87.761445 41.865647, -87.761954 41.86564, -87.762126 41.865638, -87.762199 41.865636, -87.762299 41.865635, -87.76274 41.865629, -87.762935 41.865626, -87.763181 41.865623, -87.763406 41.865619, -87.763994 41.865611, -87.764083 41.865608, -87.764309 41.865601, -87.764553 41.865593, -87.764569 41.865593, -87.765287 41.865581, -87.765532 41.865578, -87.765777 41.865575, -87.766512 41.865566, -87.766758 41.865564, -87.767003 41.86556, -87.76774 41.865549, -87.767986 41.865546, -87.768231 41.865542, -87.768968 41.865532, -87.769214 41.865529, -87.769459 41.865525, -87.770196 41.865515, -87.770442 41.865512, -87.770688 41.865508, -87.771425 41.865498, -87.771672 41.865495, -87.771916 41.865491, -87.772651 41.865481, -87.772896 41.865479, -87.773144 41.865475, -87.77389 41.865462, -87.774139 41.865459, -87.774139 41.865705, -87.774143 41.865825, -87.774146 41.865915, -87.77417 41.866602, -87.774181 41.866923, -87.774195 41.867289, -87.774208 41.867654, -87.77425 41.868749, -87.774264 41.869114, -87.77427 41.869373, -87.774274 41.86953, -87.774285 41.869945, -87.774286 41.870023, -87.774279 41.870151, -87.774276 41.870213, -87.774276 41.870411, -87.774276 41.870453, -87.774276 41.870508, -87.774279 41.870581, -87.774281 41.870624, -87.774286 41.870747, -87.774287 41.870772, -87.774301 41.870924))"
65,772,131,0,295,1299,26080,62,627,43.6,20,17,031,671400,Chicago,17031671400,5.003849114703618,59.43033102386451,22.709776751347192,0.0,black,0.09888357256778309,low,-87.67622885931691,41.773792202464705,"POLYGON ((-87.678797 41.776364, -87.678795 41.776424, -87.678658 41.77765, -87.678571 41.778251, -87.678548 41.778524, -87.67849 41.779247, -87.678376 41.779248, -87.678335 41.779249, -87.678175 41.77925, -87.678037 41.779253, -87.677924 41.779257, -87.677546 41.779264, -87.677456 41.779266, -87.676338 41.779282, -87.675119 41.7793, -87.674876 41.779302, -87.674147 41.779312, -87.673905 41.779316, -87.673907 41.779162, -87.6739 41.778957, -87.673896 41.778807, -87.673867 41.777882, -87.673857 41.777524, -87.673847 41.77716, -87.673817 41.77607, -87.673808 41.775707, -87.673797 41.775343, -87.673767 41.774254, -87.673757 41.773891, -87.673747 41.773528, -87.673719 41.772492, -87.673718 41.772439, -87.673713 41.772076, -87.673709 41.771894, -87.673705 41.77162, -87.673697 41.77135, -87.673693 41.771169, -87.673688 41.770986, -87.673681 41.770713, -87.673673 41.77044, -87.673668 41.770259, -87.673662 41.770078, -87.673655 41.769804, -87.673649 41.769537, -87.673645 41.769357, -87.673641 41.769173, -87.673636 41.768899, -87.673629 41.768624, -87.673625 41.768441, -87.674112 41.768435, -87.675572 41.768419, -87.67606 41.768414, -87.676278 41.768411, -87.676934 41.768404, -87.677153 41.768403, -87.677242 41.768402, -87.677509 41.768399, -87.677598 41.768398, -87.677802 41.768395, -87.678168 41.768391, -87.678226 41.76839, -87.678415 41.768387, -87.67862 41.768385, -87.678629 41.768748, -87.678656 41.769837, -87.678666 41.770201, -87.678675 41.770563, -87.678705 41.771652, -87.678715 41.772015, -87.678724 41.772363, -87.678751 41.77341, -87.67876 41.773759, -87.678766 41.774135, -87.678786 41.775264, -87.678793 41.775641, -87.678817 41.775935, -87.678797 41.776364))"
